぀ : 0              , ぁ : 6754           , あ : 131288         , ぃ : 23996          , 
蛤 : 8              , 臆 : 16             , 芒 : 3              , 瀞 : 4              , 櫻 : 6              , 
桝 : 2              , 貰 : 29             , 鳶 : 3              , 拗 : 10             , 禰 : 3              , 
鰐 : 3              , 瓊 : 3              , 牟 : 1              , 窺 : 1              , 澪 : 10             , 
魏 : 15             , 倭 : 5              , 蕨 : 1              , 粕 : 3              , 扁 : 8              , 
毘 : 8              , 梔 : 1              , 巵 : 1              , 幺 : 1              , 拉 : 6              , 
紬 : 4              , 酌 : 4              , 箍 : 1              , 崋 : 2              , 晒 : 10             , 
馨 : 4              , 嚢 : 18             , 款 : 4              , 肓 : 1              , 鉗 : 1              , 
惣 : 17             , 佛 : 4              , 渤 : 1              , 蝿 : 11             , 瞥 : 3              , 
蒟 : 2              , 蒻 : 3              , 菎 : 1              , 靄 : 1              , 寓 : 13             , 
喀 : 2              , 孵 : 11             , 儚 : 2              , 暢 : 11             , 閥 : 40             , 
訣 : 10             , 濱 : 7              , 腑 : 4              , 寇 : 4              , 逢 : 5              , 
笥 : 20             , 笏 : 5              , 奢 : 4              , 酥 : 2              , 栴 : 2              , 
歪 : 44             , 做 : 12             , 姑 : 11             , 馭 : 1              , 梳 : 5              , 
窯 : 10             , 脛 : 11             , 韻 : 55             , 蓬 : 3              , 莱 : 3              , 
黴 : 4              , 鍬 : 7              , 諏 : 5              , 鸚 : 4              , 哥 : 4              , 
檗 : 4              , 琦 : 1              , 茉 : 16             , 鮑 : 2              , 痰 : 6              , 
腓 : 5              , 繕 : 5              , 殉 : 8              , 叶 : 31             , 吋 : 1              , 
燐 : 8              , 僭 : 1              , 蕭 : 1              , 疋 : 2              , 惟 : 5              , 
畝 : 8              , 茅 : 7              , 厩 : 17             , 邊 : 6              , 肋 : 18             , 
纜 : 1              , 恢 : 4              , 卸 : 14             , 懿 : 2              , 禎 : 1              , 
蝮 : 1              , 鵠 : 1              , 旺 : 21             , 邱 : 2              , 駑 : 1              , 
廻 : 17             , 箒 : 19             , 炷 : 1              , 愉 : 22             , 累 : 41             , 
溢 : 24             , 藉 : 3              , 慕 : 5              , 賓 : 7              , 獺 : 7              , 
块 : 1              , 圓 : 1              , 筏 : 3              , 脾 : 20             , 赴 : 23             , 
櫛 : 8              , 鰭 : 8              , 窪 : 13             , 證 : 2              , 餃 : 23             , 
祹 : 1              , 楢 : 1              , 棗 : 1              , 邑 : 1              , 袷 : 14             , 
爱 : 3              , 你 : 69             , 娯 : 62             , 齧 : 19             , 壽 : 2              , 
郞 : 1              , 歇 : 2              , 祷 : 8              , 覗 : 21             , 机 : 177            , 
哆 : 1              , 啦 : 6              , 宍 : 3              , 慇 : 1              , 懃 : 1              , 
掌 : 19             , 薯 : 3              , 惚 : 15             , 塑 : 10             , 浙 : 8              , 
礫 : 5              , 娜 : 2              , 遵 : 23             , 繹 : 5              , 牽 : 37             , 
冪 : 2              , 圳 : 7              , 栂 : 1              , 云 : 4              , 宜 : 11             , 
蔭 : 5              , 砦 : 41             , 枷 : 3              , 籟 : 1              , 釵 : 1              , 
賈 : 2              , 戔 : 2              , 嗚 : 2              , 褶 : 2              , 蜥 : 2              , 
蜴 : 2              , 頸 : 14             , 繭 : 7              , 檜 : 4              , 匿 : 25             , 
箔 : 7              , 逹 : 1              , 喪 : 55             , 焉 : 18             , 咀 : 6              , 
嚼 : 6              , 苺 : 13             , 眺 : 54             , 疹 : 13             , 罫 : 2              , 
衒 : 2              , 穿 : 5              , 喚 : 53             , 糞 : 20             , 閒 : 1              , 
攀 : 6              , 褄 : 2              , 扛 : 1              , 蘆 : 2              , 薈 : 1              , 
虜 : 39             , 諫 : 6              , 蹠 : 2              , 齷 : 1              , 齪 : 1              , 
涅 : 4              , 槃 : 4              , 淵 : 14             , 聰 : 2              , 珈 : 2              , 
琲 : 2              , 蛹 : 7              , 燵 : 3              , 耆 : 1              , 妮 : 1              , 
釉 : 3              , 轍 : 4              , 悌 : 1              , 歎 : 1              , 潔 : 136            , 
躾 : 3              , 胤 : 2              , 襦 : 5              , 袢 : 5              , 糲 : 1              , 
襄 : 2              , 匙 : 2              , 鞄 : 29             , 晁 : 1              , 箋 : 20             , 
橈 : 3              , 撹 : 6              , 拌 : 4              , 褌 : 1              , 罠 : 20             , 
疏 : 5              , 獏 : 1              , 憤 : 16             , 磋 : 3              , 墟 : 14             , 
揶 : 9              , 揄 : 9              , 狽 : 4              , 忽 : 1              , 塙 : 1              , 
蔑 : 20             , 顰 : 1              , 蹙 : 1              , 茄 : 6              , 蜩 : 1              , 
枇 : 4              , 杷 : 4              , 捺 : 3              , 璽 : 1              , 渚 : 7              , 
亘 : 4              , 坦 : 28             , 喋 : 23             , 襷 : 1              , 欅 : 3              , 
疸 : 5              , 銛 : 2              , 顆 : 5              , 肘 : 24             , 羲 : 1              , 
徽 : 4              , 糧 : 47             , 崔 : 1              , 泓 : 1              , 扶 : 11             , 
殷 : 4              , 卜 : 3              , 撒 : 8              , 怀 : 2              , 逓 : 8              , 
棺 : 18             , 螢 : 1              , 匍 : 5              , 匐 : 5              , 涸 : 3              , 
侏 : 2              , 莫 : 12             , 賽 : 10             , 鎹 : 2              , 條 : 3              , 
齲 : 1              , 蝕 : 7              , 燗 : 1              , 肴 : 7              , 祢 : 2              , 
翹 : 1              , 喇 : 2              , 仑 : 1              , 脉 : 1              , 柵 : 29             , 
蕃 : 1              , 炳 : 1              , 堕 : 23             , 鷗 : 1              , 頴 : 1              , 
娃 : 1              , 狛 : 3              , 狢 : 1              , 亨 : 3              , 杓 : 6              , 
喉 : 44             , 敲 : 3              , 諡 : 2              , 舛 : 1              , 憎 : 32             , 
窈 : 1              , 駁 : 1              , 簓 : 1              , 沃 : 48             , 垢 : 30             , 
珎 : 3              , 惧 : 25             , 戮 : 14             , 嘴 : 16             , 瀧 : 8              , 
丕 : 1              , 諮 : 14             , 饗 : 1              , 瀉 : 1              , 鼈 : 2              , 
靭 : 21             , 湘 : 18             , 蒋 : 9              , 穐 : 1              , 膀 : 19             , 
胱 : 19             , 椚 : 2              , 朴 : 12             , 槿 : 2              , 賤 : 5              , 
芍 : 2              , 瑪 : 2              , 瑙 : 2              , 琥 : 91             , 珀 : 91             , 
堰 : 6              , 沽 : 1              , 杮 : 1              , 聲 : 1              , 凪 : 5              , 
櫃 : 6              , 炮 : 2              , 鮪 : 2              , 諦 : 32             , 戟 : 2              , 
擂 : 1              , 緞 : 2              , 篁 : 1              , 燻 : 25             , 鞆 : 2              , 
餡 : 8              , 此 : 22             , 亞 : 1              , 董 : 12             , 彙 : 26             , 
厘 : 2              , 斂 : 2              , 陪 : 17             , 岑 : 1              , 杼 : 2              , 
尹 : 2              , 朽 : 24             , 只 : 24             , 薗 : 1              , 胼 : 1              , 
胝 : 1              , 嗜 : 31             , 跏 : 1              , 鰾 : 1              , 捌 : 2              , 
鋳 : 30             , 鈿 : 1              , 徘 : 3              , 徊 : 3              , 峪 : 1              , 
栓 : 23             , 衢 : 1              , 按 : 1              , 冲 : 2              , 耀 : 4              , 
諜 : 22             , 壹 : 1              , 艶 : 7              , 緻 : 8              , 佃 : 7              , 
甜 : 2              , 粟 : 11             , 蟻 : 18             , 蹊 : 1              , 瀝 : 1              , 
捧 : 53             , 仗 : 1              , 呈 : 22             , 炸 : 3              , 矩 : 1              , 
驟 : 1              , 鬘 : 3              , 俘 : 1              , 遙 : 2              , 慧 : 5              , 
鑼 : 2              , 瞬 : 217            , 楯 : 3              , 舶 : 37             , 捐 : 1              , 
繫 : 2              , 俥 : 1              , 縣 : 1              , 菠 : 1              , 薐 : 1              , 
搾 : 24             , 艘 : 3              , 隗 : 1              , 鍔 : 5              , 緬 : 9              , 
但 : 19             , 坐 : 4              , 莉 : 19             , 嬪 : 1              , 燦 : 4              , 
樫 : 6              , 頁 : 5              , 蚤 : 7              , 侘 : 2              , 姥 : 1              , 
咽 : 11             , 溪 : 1              , 劈 : 4              , 趙 : 6              , 邯 : 1              , 
鄲 : 1              , 愈 : 2              , 洵 : 1              , 軾 : 1              , 鞏 : 1              , 
綸 : 2              , 駕 : 26             , 沓 : 1              , 嬌 : 4              , 膠 : 5              , 
坤 : 2              , 偃 : 1              , 寨 : 1              , 鵯 : 1              , 筐 : 3              , 
耽 : 3              , 鯱 : 5              , 鄭 : 5              , 剱 : 1              , 勁 : 1              , 
篇 : 7              , 訊 : 11             , 填 : 17             , ㌽ : 1              , 捻 : 12             , 
些 : 21             , 瞑 : 85             , 睨 : 7              , 肢 : 247            , 脆 : 85             , 
掉 : 5              , 罹 : 12             , 疽 : 4              , 瀕 : 20             , 鶲 : 2              , 
辿 : 19             , 唆 : 92             , 糾 : 4              , 慟 : 2              , 哭 : 3              , 
囁 : 5              , 呻 : 2              , 唸 : 7              , 頷 : 8              , 漑 : 12             , 
汎 : 87             , 鋤 : 10             , 嘲 : 14             , 贖 : 12             , 柾 : 3              , 
紊 : 1              , 迂 : 15             , 韶 : 1              , 挺 : 3              , 煤 : 2              , 
謐 : 1              , 遁 : 7              , 叛 : 3              , 廈 : 1              , 痩 : 18             , 
瞭 : 22             , 醜 : 20             , 黎 : 6              , 祠 : 2              , 蘊 : 1              , 
冗 : 79             , 疝 : 1              , 矮 : 26             , 苞 : 5              , ㎤ : 1              , 
湛 : 4              , 赦 : 24             , 檻 : 20             , 煩 : 11             , 扈 : 2              , 
謬 : 47             , 捏 : 9              , 詭 : 3              , 彷 : 5              , 徨 : 3              , 
廠 : 4              , 昂 : 2              , 颯 : 3              , 曝 : 10             , 瘤 : 3              , 
蔚 : 1              , 喘 : 32             , 逡 : 1              , 嶼 : 7              , 堡 : 3              , 
瞞 : 10             , 攪 : 3              , 抒 : 3              , 舜 : 2              , 厭 : 6              , 
归 : 1              , 荆 : 1              , 晰 : 16             , 莞 : 1              , 聘 : 2              , 
睾 : 2              , 肯 : 43             , 洩 : 13             , 貶 : 5              , 梱 : 14             , 
闊 : 3              , 謹 : 4              , 卉 : 2              , 哨 : 8              , 岷 : 2              , 
拷 : 24             , 乖 : 9              , 疇 : 3              , 佼 : 3              , 遜 : 4              , 
衷 : 3              , 酋 : 8              , 帥 : 5              , 畏 : 11             , 侮 : 18             , 
紆 : 2              , 疆 : 8              , 這 : 37             , 貪 : 22             , 閔 : 1              , 
濘 : 1              , 癇 : 4              , 癪 : 3              , 狡 : 7              , 猾 : 7              , 
电 : 5              , 视 : 5              , 纪 : 4              , 录 : 4              , 痔 : 1              , 
閾 : 8              , 皀 : 1              , 莢 : 2              , 师 : 12             , 淮 : 3              , 
箴 : 1              , 彿 : 2              , 灣 : 1              , 簒 : 3              , 攫 : 8              , 
咆 : 2              , 哮 : 2              , 灼 : 4              , 訃 : 1              , 鄧 : 9              , 
堵 : 2              , 蕁 : 1              , 冀 : 2              , 陆 : 3              , 军 : 3              , 
墺 : 2              , 丝 : 2              , 絲 : 3              , 长 : 5              , 猩 : 10             , 
淋 : 3              , 殼 : 1              , 涜 : 7              , 禹 : 2              , 輳 : 2              , 
跛 : 1              , 桿 : 1              , 拿 : 8              , 佇 : 3              , 炙 : 3              , 
詫 : 6              , 盪 : 5              , 泄 : 31             , 幇 : 2              , 艸 : 1              , 
盂 : 1              , 漿 : 8              , 捷 : 8              , 飄 : 4              , 悶 : 2              , 
咥 : 2              , 顺 : 2              , 义 : 2              , 际 : 1              , 葺 : 6              , 
輓 : 3              , 疼 : 4              , 獰 : 8              , 傳 : 4              , 粤 : 1              , 
闽 : 1              , 苏 : 1              , 鲁 : 1              , 举 : 1              , 學 : 4              , 
舉 : 3              , 汝 : 10             , 磔 : 19             , 鉋 : 6              , 辣 : 2              , 
宥 : 3              , 棕 : 1              , 櫚 : 1              , 殲 : 2              , 渣 : 1              , 
錘 : 4              , 擾 : 3              , 淑 : 4              , 傲 : 11             , 撓 : 1              , 
沌 : 6              , 眷 : 2              , 峻 : 6              , 閘 : 19             , 孕 : 3              , 
撼 : 2              , 籾 : 2              , 註 : 2              , 懺 : 6              , 悸 : 4              , 
弊 : 7              , 艤 : 2              , 檣 : 2              , 鍼 : 2              , 鮓 : 1              , 
拇 : 1              , 擢 : 3              , 箝 : 1              , 遽 : 1              , 榴 : 8              , 
禍 : 3              , 膣 : 3              , 浚 : 21             , 渫 : 21             , 咬 : 2              , 
祁 : 1              , 锅 : 2              , 吻 : 3              , 鑽 : 1              , 欣 : 4              , 
耦 : 2              , 秉 : 1              , 蠕 : 1              , 囮 : 4              , 腋 : 1              , 
窩 : 1              , 隘 : 3              , 嘱 : 4              , 誦 : 2              , 逝 : 10             , 
鄙 : 4              , 猥 : 3              , 褻 : 2              , 奶 : 3              , 霸 : 1              , 
綛 : 1              , 吃 : 7              , 砒 : 3              , 掩 : 2              , 迭 : 3              , 
蠍 : 1              , 窄 : 1              , 踪 : 11             , 舐 : 17             , 臀 : 6              , 
篆 : 1              , 竄 : 2              , 蠅 : 1              , 穆 : 1              , 玛 : 1              , 
袂 : 1              , 頒 : 1              , 珪 : 10             , 鸡 : 1              , 驢 : 1              , 
捗 : 6              , 罵 : 5              , 渾 : 2              , 俑 : 1              , 巫 : 6              , 
柒 : 1              , 凋 : 1              , 涵 : 1              , 拮 : 1              , 优 : 1              , 
步 : 3              , 掠 : 4              , 冰 : 3              , 脹 : 2              , 嗄 : 1              , 
陝 : 1              , 嵩 : 1              , 絨 : 27             , 毯 : 25             , 蟠 : 1              , 
襞 : 1              , 鋲 : 5              , 欒 : 4              , 甦 : 2              , 酩 : 5              , 
酊 : 5              , 汕 : 5              , 艀 : 1              , 喃 : 1              , 柩 : 6              , 
偲 : 3              , 烽 : 4              , 馗 : 1              , 舷 : 11             , 藏 : 5              , 
刘 : 1              , 强 : 1              , 东 : 1              , 严 : 2              , 苓 : 2              , 
嚴 : 1              , ㍑ : 1              , 斛 : 2              , 嚥 : 2              , 鴉 : 3              , 
惰 : 5              , 辟 : 2              , 聯 : 2              , 燠 : 1              , 戀 : 4              , 
魄 : 7              , 蒂 : 2              , 滾 : 2              , 戰 : 3              , 餘 : 2              , 
緘 : 2              , 蔡 : 1              , 嫦 : 1              , 娥 : 1              , 瑜 : 7              , 
潅 : 3              , 豐 : 1              , 红 : 2              , 拼 : 2              , 贋 : 7              , 
暈 : 1              , 恍 : 1              , 婉 : 2              , 屹 : 1              , 𬊌 : 1              , 
蕊 : 1              , 菖 : 1              , 淘 : 2              , 娩 : 4              , 泗 : 1              , 
荃 : 1              , 觀 : 1              , 塘 : 1              , 涌 : 2              , 顏 : 4              , 
頚 : 13             , 妓 : 5              , 蟯 : 1              , 欝 : 2              , 襖 : 2              , 
毬 : 1              , 憊 : 4              , 舅 : 1              , 鼾 : 3              , 蔂 : 2              , 
孑 : 4              , 孒 : 4              , 鱮 : 1              , 蚯 : 1              , 蚓 : 1              , 
埠 : 3              , 骶 : 1              , 饂 : 3              , 飩 : 3              , 掬 : 1              , 
淫 : 2              , 恰 : 2              , 篝 : 7              , 几 : 2              , 苧 : 6              , 
鼯 : 8              , 漲 : 2              , 蜆 : 1              , 蜊 : 1              , 羨 : 8              , 
皺 : 4              , 睫 : 2              , 躯 : 2              , 詛 : 1              , 鸛 : 12             , 
汀 : 4              , 巽 : 3              , 覡 : 1              , 櫓 : 2              , 蒡 : 1              , 
畦 : 2              , 涎 : 1              , 幟 : 1              , 棉 : 1              , 拵 : 1              , 
瘢 : 5              , 曰 : 4              , 框 : 4              , 窘 : 1              , 黍 : 2              , 
菘 : 3              , 倹 : 3              , 且 : 6              , 戈 : 2              , 盥 : 1              , 
蘿 : 2              , 圃 : 1              , 輌 : 1              , 肛 : 1              , 沐 : 2              , 
浣 : 1              , 鬚 : 2              , 磊 : 1              , 鶫 : 1              , 蠟 : 1              , 
朶 : 1              , 烹 : 1              , 縺 : 1              , 簪 : 2              , 礻 : 1              , 
齣 : 1              , 忖 : 1              , 倦 : 2              , 覲 : 2              , 頤 : 2              , 
狄 : 1              , 舊 : 1              , 鈷 : 1              , 鯣 : 1              , 咤 : 1              , 
簞 : 1              , 鞅 : 2              , 縒 : 1              , 什 : 28             , 誹 : 1              , 
碇 : 1              , 糝 : 1              , 糯 : 1              , 抉 : 1              , 鬢 : 1              , 
踝 : 1              , 说 : 21             , 该 : 1              , 于 : 4              , 复 : 2              , 
杂 : 1              , 环 : 1              , 恶 : 2              , 迹 : 2              , 罕 : 2              , 
诉 : 4              , 她 : 5              , 吧 : 26             , 较 : 1              , 欢 : 3              , 
库 : 2              , 枦 : 1              , 诵 : 1              , 怎 : 7              , 样 : 11             , 
它 : 4              , 么 : 40             , 牺 : 1              , 吗 : 25             , 术 : 2              , 
无 : 3              , 敌 : 2              , 虽 : 4              , 很 : 10             , 发 : 5              , 
现 : 11             , 开 : 6              , 记 : 5              , 忆 : 1              , 窗 : 1              , 
倾 : 2              , 听 : 2              , 內 : 4              , 经 : 4              , 啊 : 30             , 
誂 : 1              , 找 : 2              , 辦 : 1              , 个 : 25             , 语 : 2              , 
烂 : 1              , 还 : 16             , 夺 : 1              , 鱸 : 2              , 钧 : 1              , 
呢 : 22             , 伤 : 1              , 麼 : 13             , 貓 : 2              , 咪 : 2              , 
货 : 1              , 漣 : 1              , 每 : 3              , 愿 : 1              , 错 : 6              , 
过 : 12             , 孩 : 5              , 时 : 10             , 们 : 15             , 战 : 7              , 
终 : 4              , 标 : 2              , 从 : 3              , 处 : 4              , 获 : 2              , 
黑 : 5              , 弹 : 1              , 运 : 2              , 尸 : 1              , 证 : 3              , 
这 : 43             , 边 : 2              , 鑢 : 1              , 问 : 8              , 话 : 11             , 
斡 : 1              , 獎 : 1              , 刚 : 6              , 姨 : 1              , 們 : 4              , 
凭 : 3              , 圍 : 1              , 勿 : 12             , 亲 : 2              , 谁 : 4              , 
请 : 4              , 挂 : 1              , 尤 : 2              , 觉 : 8              , 关 : 8              , 
节 : 1              , 焔 : 1              , 决 : 1              , 裡 : 2              , 嗎 : 7              , 
經 : 4              , 垃 : 1              , 圾 : 1              , 种 : 4              , 耍 : 1              , 
执 : 1              , 员 : 4              , 让 : 9              , 擔 : 1              , 體 : 3              , 
闭 : 1              , 实 : 6              , 总 : 4              , 僵 : 1              , 繪 : 1              , 
为 : 14             , 异 : 1              , 马 : 2              , 对 : 12             , 丶 : 9              , 
嗯 : 4              , 绝 : 2              , 坚 : 1              , 搞 : 1              , 懂 : 1              , 
哦 : 8              , 站 : 3              , 儿 : 5              , 询 : 1              , 车 : 3              , 
乘 : 2              , 會 : 8              , 帶 : 1              , 說 : 17             , 圈 : 1              , 
夠 : 1              , 讓 : 1              , 妳 : 1              , 點 : 3              , 拙 : 4              , 
蟲 : 7              , 梦 : 2              , 當 : 3              , 劍 : 1              , 祟 : 1              , 
竟 : 3              , 俩 : 1              , 爷 : 2              , 歉 : 3              , 难 : 3              , 
兴 : 1              , 扔 : 1              , 嘛 : 4              , 跟 : 5              , 卻 : 2              , 
擊 : 3              , 咄 : 1              , 嗟 : 1              , 樣 : 6              , 幫 : 1              , 
响 : 4              , 级 : 2              , 跑 : 3              , 哪 : 4              , 压 : 1              , 
總 : 5              , 輕 : 1              , 厉 : 2              , 鹅 : 1              , 游 : 5              , 
變 : 3              , 书 : 1              , 卷 : 1              , 姐 : 8              , 綯 : 1              , 
醉 : 1              , 醫 : 1              , 满 : 1              , 带 : 3              , 您 : 9              , 
间 : 3              , 议 : 1              , 丿 : 5              , 肱 : 1              , 區 : 2              , 
對 : 5              , 弐 : 1              , 號 : 2              , 稱 : 2              , 歷 : 1              , 
屆 : 1              , 儘 : 2              , 况 : 3              , 谎 : 1              , 畫 : 2              , 
從 : 3              , 惡 : 2              , 渺 : 1              , 见 : 3              , 肇 : 2              , 
雖 : 1              , 转 : 1              , 袭 : 2              , 譫 : 1              , 场 : 2              , 
單 : 2              , 覺 : 3              , 齐 : 1              , 岛 : 3              , 誒 : 1              , 
备 : 2              , 队 : 1              , 联 : 1              , 筵 : 1              , 份 : 4              , 
妈 : 1              , 禮 : 3              , 涨 : 1              , 价 : 1              , 舍 : 1              , 
园 : 2              , 帮 : 5              , 浇 : 1              , 验 : 1              , 试 : 1              , 
寢 : 1              , 歡 : 1              , 蹭 : 2              , 题 : 5              , 伙 : 4              , 
谍 : 1              , 团 : 3              , 则 : 1              , 遗 : 1              , 绽 : 2              , 
辉 : 1              , 饭 : 1              , 换 : 1              , 诂 : 2              , 默 : 2              , 
賣 : 1              , 远 : 3              , 胜 : 2              , 认 : 2              , 风 : 2              , 
轻 : 1              , 继 : 1              , 续 : 1              , 烦 : 1              , 髷 : 1              , 
够 : 2              , 给 : 3              , 茜 : 2              , 喂 : 1              , 臉 : 1              , 
勞 : 2              , 專 : 2              , 热 : 4              , 狎 : 1              , 搖 : 4              , 
惶 : 1              , 镜 : 1              , 翱 : 1              , 趟 : 1              , 浃 : 1              , 
恫 : 1              , 劳 : 1              , 獻 : 1              , 燒 : 1              , 裤 : 2              , 
雾 : 1              , 调 : 1              , 查 : 1              , 哔 : 1              , 壞 : 1              , 
輯 : 1              , 戏 : 1              , 攝 : 1              , 镮 : 1              , 溫 : 1              , 
姬 : 1              , 嗾 : 1              , 办 : 1              , 传 : 2              , 彊 : 2              , 
凵 : 7              , 竇 : 1              , 钟 : 1              , 紮 : 1              , 訝 : 1              , 
类 : 1              , 结 : 1              , 雜 : 1              , 碎 : 2              , 隱 : 1              , 
乎 : 3              , 贏 : 1              , 达 : 1              , 诸 : 2              , 组 : 2              , 
仅 : 1              , 习 : 1              , 业 : 1              , 其 : 8              , 收 : 1              , 
囑 : 1              , 咐 : 1              , 连 : 4              , 拜 : 1              , 确 : 1              , 
瞎 : 1              , 亏 : 1              , 钻 : 1              , 进 : 3              , 趁 : 1              , 
沒 : 7              , 动 : 3              , 懒 : 1              , 矣 : 1              , 猎 : 3              , 
墙 : 1              , 毁 : 2              , 灭 : 2              , 击 : 2              , 苳 : 1              , 
倅 : 1              , 匣 : 1              , 虛 : 1              , 樂 : 1              , 與 : 1              , 
爲 : 2              , 餞 : 2              , 裝 : 1              , 册 : 1              , 钱 : 2              , 
仓 : 1              , 谢 : 1              , 赫 : 1              , 櫑 : 2              , 荣 : 1              , 
剑 : 1              , 摧 : 1              , 揭 : 1              , 负 : 1              , 匪 : 1              , 
儂 : 1              , 銓 : 1              , 帷 : 1              , 迈 : 1              , 毫 : 1              , 
应 : 3              , 虱 : 2              , 僥 : 1              , 歹 : 1              , 拥 : 1              , 
弩 : 1              , 兩 : 1              , 愧 : 2              , 鳞 : 1              , 翳 : 1              , 
别 : 2              , 蓝 : 1              , 籃 : 1              , 湍 : 1              , 载 : 2              , 
摄 : 1              , 鏢 : 1              , 乌 : 1              , 剧 : 1              , 识 : 1              , 
逻 : 1              , 线 : 1              , 偷 : 3              , 猖 : 1              , 圆 : 1              , 
憚 : 1              , 译 : 1              , 艺 : 1              , 观 : 1              , 殘 : 1              , 
闢 : 1              , 报 : 1              , 离 : 2              , 镇 : 1              , 飞 : 2              , 
烟 : 1              , 值 : 1              , 聽 : 1              , 埒 : 1              , 鍺 : 1              , 
纷 : 1              , 哎 : 1              , 呀 : 1              , 憫 : 1              , 监 : 2              , 
卫 : 1              , 测 : 1              , 罢 : 1              , 關 : 1              , 简 : 1              , 
单 : 1              , 统 : 1              , 脑 : 1              , 纵 : 1              , 怕 : 2              , 
躱 : 1              , 稍 : 1              , 厠 : 1              , 范 : 1              , 围 : 1              , 
增 : 1              , 瞄 : 1              , 讨 : 1              , 厌 : 1              , 萨 : 1              , 
丰 : 1              , 贵 : 1              , 圣 : 1              , 赚 : 1              , 两 : 1              , 
截 : 1              , 
